index,meta_score,pu_label,is_calib,pval_unweighted,pval_weighted,weight
108,0.7034048199517888,1,0,0.00036656891495601173,0.002111416568897012,4.609980682630611
109,0.5708095231139663,1,0,0.00036656891495601173,0.0004170964487065087,0.9091277345938138
110,0.7863893031801394,1,0,0.00036656891495601173,0.006503531992476286,14.262320375284368
111,0.5777506881099483,1,0,0.00036656891495601173,0.0003519626206826295,0.7671082604546209
112,0.5586322037203217,1,0,0.001466275659824047,0.0017394971500870814,0.9860987836693627
116,0.8042553994815971,-1,0,0.00036656891495601173,0.008663922393865724,19.041487679795697
117,0.7691850505567182,-1,0,0.00036656891495601173,0.0008495345821745694,1.8524965240608968
118,0.7795229287690351,-1,0,0.00036656891495601173,0.0014997490862607168,3.272484980435536
119,0.7894962071505538,-1,0,0.00036656891495601173,0.002925221175857568,6.39202127946417
120,0.7764582260733868,-1,0,0.00036656891495601173,0.0006986692785467875,1.523289384919023
121,0.7246498942980352,-1,0,0.00036656891495601173,0.0013080474922276112,2.853640082303172
122,0.8457699772164076,-1,0,0.00036656891495601173,0.0018510922562936618,4.040545135320757
123,0.8575323315749276,-1,0,0.00036656891495601173,0.009096080758096873,20.0
124,0.7512232106952405,-1,0,0.00036656891495601173,0.005015859418421592,10.983390678865867
125,0.7619632930366971,-1,0,0.00036656891495601173,0.009096080758096873,20.0
126,0.784268898753305,-1,0,0.00036656891495601173,0.0013214102775266797,2.882830945343429
127,0.7479158890885181,-1,0,0.00036656891495601173,0.0012573421986350264,2.7428820106135916
128,0.7128702193676166,1,0,0.00036656891495601173,0.0018792011382041806,4.1020164305340225
129,0.6769135200080241,1,0,0.00036656891495601173,0.00011763722718350943,0.2563321650709208
130,0.7029312379298267,1,0,0.00036656891495601173,0.0009500130725038641,2.071808436517472
131,0.716529704474544,1,0,0.00036656891495601173,0.0012079703742615298,2.6350475073572035
132,0.8303023737798121,1,0,0.00036656891495601173,0.0011921397076465918,2.6004735240622123
133,0.663776842372505,1,0,0.00036656891495601173,0.0006212221426740375,1.3543285654608852
134,0.693811152796747,1,0,0.00036656891495601173,0.003031523192544908,6.625012512971734
135,0.6179851364871184,1,0,0.00036656891495601173,0.0003493181420183883,0.7613425621003349
136,0.7367089160134828,1,0,0.00036656891495601173,0.0012739294009019098,2.77911301623596
137,0.6239237327344896,1,0,0.00036656891495601173,0.00028041471489830667,0.6111246951699062
138,0.6882262240462498,1,0,0.00036656891495601173,0.00011231400502017148,0.24473153178419324
139,0.6194848755966437,1,0,0.00036656891495601173,0.00011874053204738643,0.25873655793668604
140,0.7047421915087351,1,0,0.00036656891495601173,0.0003358951434207542,0.7320771654673472
141,0.6755609279432395,1,0,0.00036656891495601173,0.001503950037249099,3.2816653532778695
142,0.7422624680361696,1,0,0.00036656891495601173,0.0007547749956221522,1.6457075327238675
143,0.7166347678090959,1,0,0.00036656891495601173,0.0015878186600949953,3.464960313446449
144,0.7557379781703608,1,0,0.00036656891495601173,0.003954375826895409,8.649797593786865
145,0.7424009914798458,1,0,0.00036656891495601173,0.00101390007086124,2.2112759487849143
146,0.7026373638113539,1,0,0.00036656891495601173,0.002134085208733994,4.659580314650605
147,0.6925914366806888,1,0,0.00036656891495601173,0.0005598204683646734,1.2203915799308482
148,0.5918224993874456,1,0,0.00036656891495601173,0.0006373360008640502,1.3894808478610803
149,0.5724403045437062,1,0,0.00036656891495601173,0.00035666407003245046,0.7773588018349334
150,0.8437931987518932,1,0,0.00036656891495601173,0.0057239039552916295,12.542744445521123
151,0.5746490450215288,1,0,0.00036656891495601173,0.0004070929846670274,0.8873147212882037
152,0.6644519012474019,1,0,0.00036656891495601173,0.002234396920367443,4.879092260216491
157,0.7511351078204025,-1,0,0.00036656891495601173,0.0022012923214559696,4.806644644103854
158,0.8244822916747401,-1,0,0.00036656891495601173,0.0020475973215812447,4.470354446827705
159,0.8008078136716696,-1,0,0.00036656891495601173,0.002373754335994185,5.184121114838585
160,0.8608534781897178,-1,0,0.00036656891495601173,0.0019351085996164228,4.224290712918192
161,0.7474793212550292,-1,0,0.00036656891495601173,0.0008341750456390333,1.8189755307472484
162,0.806919948584635,-1,0,0.00036656891495601173,0.009096080758096873,20.0
163,0.736818643712126,-1,0,0.00036656891495601173,0.0023567118350485434,5.146813506409293
164,0.7388697252606642,-1,0,0.00036656891495601173,0.0057772361917241,12.660290032513874
165,0.803038487268536,-1,0,0.00036656891495601173,0.002158010892718752,4.711932839694467
166,0.8113831528253879,1,0,0.00036656891495601173,0.003944997535379754,8.629202280163893
167,0.765878183813461,1,0,0.00036656891495601173,0.0003197297131629536,0.6968336449978418
168,0.7637732336641345,1,0,0.00036656891495601173,0.0038775551713265623,8.481106060523098
169,0.7368764387873281,1,0,0.00036656891495601173,0.0005447692659175268,1.1875625325031494
170,0.7168193974095778,1,0,0.00036656891495601173,0.0023881324797314966,5.21559719062279
171,0.733386078428812,1,0,0.00036656891495601173,0.0037958728254108534,8.30176721321329
172,0.7643647279472808,1,0,0.00036656891495601173,0.002068098299366656,4.515205337811853
173,0.6423668802253621,1,0,0.00036656891495601173,0.0007155010981460472,1.5600136138270597
