smiles,source,generator,graphdta_kd,graphdta_ki,graphdta_ic50,mltle_pKd,vina_score,boltz_affinity,boltz_confidence,drugban_affinity,moltrans_affinity,tankbind_affinity,unimol_similarity
CCC(=CC#CCC(C)(C)O)CCC1=C(O)CCCC1,G1,reinvent,6.540016233921049,8.141726589202875,5.547119557857515,6.42422008514404,-9.8,0.207578420639038,0.5864831805229187,-8.206168,-7.865289,-8.627723,0.1538461538461538
CCC(=CC(=O)C=CC=CC=CC=C(CC)C1CCC2CCCCC2(CO)CC1O)C1=CCCCC1O,G1,reinvent,7.657343983650207,9.23637471199036,5.264410078525545,7.95841217041016,-11.8,-0.8916182518005371,0.5618230700492859,-8.02819,-7.849974,-9.212498,0.1515151515151515
CCC(=CC(O)(C(F)(F)F)C(F)(F)F)c1cccc(OCCCF)c1,G1,reinvent,6.095163881778715,8.641698551177978,5.947367727756501,6.01365947723389,-8.4,-0.4397861957550049,0.5816854238510132,-7.440499,-7.418361,-9.440574,0.0952380952380952
CCC(=CC(O)CC)CC1OC(=O)CC1=O,G1,reinvent,5.090201526880264,7.760241842269892,4.47238779067993,7.22084522247314,-8.0,0.3162617683410644,0.5911411643028259,-7.236467,-7.232913,-9.020986,0.1038961038961039
CCC(=CC(O)CC)c1ccc(C(=O)NC(=O)C(O)(c2ccccc2)c2ccccc2)n1CC,G1,reinvent,6.449320256710055,9.069638872146614,5.173305332660675,9.13189315795898,-10.0,-0.3048865795135498,0.5832285284996033,-8.876355,-7.862863,-9.782284,0.0879120879120879
CCC(=CC(O)CC)c1ccc(OCC(O)C(C)(C)C)c(C)c1,G1,reinvent,7.040454268455507,8.484847688674925,5.091109514236452,9.16445446014404,-9.4,-0.2955591678619385,0.5866537094116211,-7.053316,-8.281637,-8.809425,0.0941176470588235
CCC(=CC1(O)OC(=CC=CCC=CCCSCCC#N)CC(O)C1O)c1ccc(O)c(C(C)(C)C)c1,G1,reinvent,7.104931056499481,8.993880939483642,5.743796825408937,5.88333511352539,-10.0,-1.2536697387695312,0.5754122734069824,-7.935526,-7.396585,-8.770538,0.1320754716981132
CCC(=CC=C(CC)CC(C)(O)CC1OC(=O)CC1O)CC,G1,reinvent,5.63601052761078,8.396086406707763,4.813775897026062,8.09088802337647,-7.9,-0.6862857341766357,0.5882629752159119,-7.875011,-7.709166,-8.782105,0.1558441558441558
CCC(=CC=C(CC)c1ccc(OCC=C(C)C)c(C)c1)C1=CCCC1=C(C)c1cc(C)c(OC(C)C)c(OCCCOCCCC(C)C)c1,G1,reinvent,7.14186555147171,8.596318054199232,6.310443758964537,6.71314907073975,-7.8,-0.0205936431884765,0.567218542098999,-8.455966,-7.396074,-8.860464,0.1171171171171171
CCC(=CC=C(CCC(O)(CC)CC)c1ccc(OCCCOc2ccccc2)cc1)C(=O)O,G1,reinvent,7.897915899753569,8.317811107635498,5.6392781734466535,8.8253870010376,-9.5,-1.0174965858459473,0.5783612132072449,-8.675497,-7.422051,-9.324064,0.1011235955056179
CCC(=CC=C1C(=O)CCCC1=CCCCc1cccc(CO)c1)CCC=CCCCC(C)(C)O,G1,reinvent,7.712624192237855,8.68172349929809,5.726590454578401,8.39310455322266,-11.2,-1.3750247955322266,0.5736393332481384,-8.031857,-7.466223,-8.642094,0.1752577319587628
CCC(=CC=C1C=CCC1)C1=CCC2CCC1=C(CCC(C)(C)O)CC(O)CC(C)=CC2=O,G1,reinvent,7.590932011604309,8.499845361709598,5.899252235889437,9.14055633544922,-7.5,0.0181775093078613,0.5832211971282959,-7.873737,-7.680136,-9.412642,0.2
CCC(=CC=C1C=CCC1)CCC=C(C)CCC=C(C)C1OC(=O)CC(O)CCC(=O)OC1O,G1,reinvent,6.025248050689697,8.481484365463263,4.802445948123933,9.06158351898193,-11.0,-1.5587081909179688,0.5754417777061462,-8.003217,-7.445358,-9.452242,0.1326530612244898
CCC(=CC=C1CC(O)C2(C)CC=CC12O)CCCO,G1,reinvent,6.178555309772494,8.541176748275749,4.975636065006257,9.22804260253906,-8.9,0.7022972106933594,0.5891003608703613,-6.99839,-7.416497,-9.132779,0.1585365853658536
CCC(=CC=CC(C)(O)O)C1CCC=C(C)C1OS(=O)(=O)O,G1,reinvent,5.461644768714903,8.901905488967888,4.8409343957901,9.18412685394287,-8.2,0.5090465545654297,0.5806853771209717,-7.867765,-7.709197,-9.098003,0.1411764705882353
CCC(=CC=CC(CC=CC(C)(C)O)CC1OCCCC1=C(C)CCCC=C(C)C)CC1OCC(O)CC1O,G1,reinvent,7.804312169551848,8.791212797164912,5.238481760025026,8.99361228942871,-10.2,-0.9010052680969238,0.5696213245391846,-8.07435,-7.773801,-8.895203,0.1698113207547169
CCC(=CC=CC(O)(CC)CC)C1OCC(O)CC1O,G1,reinvent,5.665061712265015,8.519429254531872,4.850847184658052,8.97929668426514,-8.2,-0.0441043376922607,0.5962819457054138,-8.141509,-7.074133,-9.538202,0.1578947368421052
CCC(=CC=CC(O)c1ccccc1)CC,G1,reinvent,5.495846152305603,8.155873537063599,4.697584748268127,8.74596691131592,-8.6,1.1435997486114502,0.6036731004714966,-7.415935,-7.468269,-8.589093,0.0821917808219178
CCC(=CC=CC=C(C)CCCCCC(C)(C)O)C1CCC(C)CC1O,G1,reinvent,7.335426628589629,8.66105370521546,5.285175085067749,7.90864372253418,-9.3,0.0698702335357666,0.5764333605766296,-7.147165,-7.479151,-9.289969,0.2337662337662337
CCC(=CC=CC=C(OC)C1CCCC1=O)CCC=C(C)C,G1,reinvent,5.787808835506441,8.101321172714238,4.666326940059662,8.056565284729,-9.0,0.7636468410491943,0.5920003652572632,-7.385479,-7.429077,-9.488895,0.1309523809523809
CCC(=CC=CC=C1CCC(O)(CCCc2ccccc2)CC1)C1=CC=CC(C)(CO)C1O,G1,reinvent,6.931469321250916,9.166880607604986,5.185653090476988,8.68479728698731,-11.6,-0.1427798271179199,0.5748757123947144,-8.034219,-7.757993,-9.016883,0.15625
CCC(=CC=CC=C1CCC=C(CCCC(C)(C)O)CC1O)CCCC1=CCOC1=O,G1,reinvent,6.854706645011902,8.654225635528565,5.176680088043213,7.94431209564209,-10.5,-0.1412601470947265,0.5680257678031921,-8.160597,-7.487006,-9.007114,0.2307692307692307
CCC(=CC=CC=C1CCC=CCC1(C)O)CC1OCC(CC(O)C(C)(C)O)CC1O,G1,reinvent,7.307455122470856,9.177566194534297,5.26266098022461,9.41751003265381,-11.0,-0.3436973094940185,0.5634137392044067,-8.424198,-7.70243,-10.008532,0.1875
CCC(=CC=CC=C1CCCC1)CC(O)CCC=CC=C1CC(O)C(=C2CCCC3CCC23)CC1O,G1,reinvent,7.44998413324356,8.7010410785675,4.984945058822632,8.90940380096436,-12.4,-0.3255410194396972,0.5716241002082825,-8.305904,-7.770188,-9.339428,0.1808510638297872
CCC(=CC=CC=C1CCCC1)CCC(C)=CCCCC(C)C1CCC2CC(=CC=CCCCC(C)(C)O)CCC21C,G1,reinvent,7.826529800891876,8.774656343460089,5.313857138156891,8.5104866027832,-10.3,0.1661915779113769,0.5633222460746765,-8.318857,-7.685469,-8.429657,0.3820224719101123
CCC(=CC=CC=C1CCCC1=C(C)C)CC1OCCCN1C,G1,reinvent,6.384295880794527,8.487203025817871,5.050680458545687,7.30494976043701,-9.3,0.2730147838592529,0.5834134817123413,-7.72744,-7.643465,-9.237863,0.1136363636363636
CCC(=CC=CC=C1CCCC1O)CCC=C(CCCc1ccc(O)cc1)CCC1OC1=O,G1,reinvent,7.304028689861299,8.983576011657714,5.157166898250579,8.5164909362793,-10.4,-0.6104834079742432,0.5765520334243774,-8.691223,-7.365403,-9.327521,0.1530612244897959
CCC(=CC=CC=C1CCCCC1C)CC(O)CC(C)(C)O,G1,reinvent,6.550635218620306,8.876585817337045,4.923007488250732,8.63791275024414,-10.4,0.9392436742782592,0.5786160230636597,-8.001177,-7.985524,-9.509288,0.2368421052631578
CCC(=CC=CC=C1CCCCC1O)OC(=CC=C(C)CCC=C(C)C)CC(O)CCC(C)(C)O,G1,reinvent,6.987977147102356,8.622194147109987,5.422161877155304,8.88406181335449,-9.9,-0.3486967086791992,0.564017117023468,-8.782657,-7.426945,-8.638959,0.247191011235955
CCC(=CC=CC=C1CCCOC1=O)c1ccc(O)cc1,G1,reinvent,6.387159705162049,8.109128570556653,4.8514237999916086,8.7955961227417,-9.7,0.6650075912475586,0.5925728678703308,-7.432861,-7.915337,-8.68004,0.1071428571428571
CCC(=CC=CC=C1NCCCS1)C1CCC(O)C1C,G1,reinvent,6.943516671657562,8.597116327285772,4.726753294467926,8.72815227508545,-9.7,1.1101752519607544,0.5882285833358765,-7.681625,-7.521632,-8.912724,0.1604938271604938
CCC(=CC=CC=CC=C(CC)C1=CC(=CC=CCC(C)CCCCCCC(C)(C)O)CC1O)CC,G1,reinvent,7.339316844940186,8.75146832466126,5.027112782001496,7.95805549621582,-9.7,-0.1708676815032959,0.5628194808959961,-7.258622,-7.521685,-9.090813,0.2705882352941176
CCC(=CC=CC=CC=C1CCCC(C)C1)CCC(C)(C)O,G1,reinvent,6.51838105916977,8.41014523506164,5.095471024513247,7.62056827545166,-9.5,0.7334113121032715,0.576373279094696,-7.057916,-7.564661,-9.467753,0.2567567567567567
CCC(=CC=CC=CC=C1CCCC1)CC(=CCCC(C)(C)O)CC1OCC(CC)C1CCCC1OC(=O)CC1=CCC(O)CC,G1,reinvent,7.614203274250031,8.96031265258789,5.5331677198410025,8.28099060058594,-9.1,-1.443922996520996,0.5647323131561279,-8.231095,-7.865944,-8.370626,0.2018348623853211
CCC(=CC=CC=CC=C1CCCC1)CCC=C(C=O)CC(=O)O,G1,reinvent,6.04392844438553,8.483174991607662,4.736866235733032,7.50951957702637,-9.6,-0.1010377407073974,0.5920388102531433,-7.523625,-7.117608,-9.040308,0.119047619047619
CCC(=CC=CC=CC=CC=C1C=C(O)C(=O)CC1)C1OC(=CC=CC2CCC(C)(C)CC2C=CCC=CC(C)(C)O)CC1O,G1,reinvent,7.803568959236145,9.205734682083143,5.279681861400605,8.90972423553467,-11.1,-1.661696434020996,0.5699403882026672,-8.250127,-7.23538,-8.46569,0.1869158878504672
CCC(=CC=CC=CC=CC=CC=CC=Cc1ccccc1)CC,G1,reinvent,5.232821494340897,7.964640998840333,4.928699910640719,7.65066337585449,-10.1,1.3094193935394287,0.5797922015190125,-7.54436,-6.932003,-9.185121,0.0694444444444444
CCC(=CC=CC=CC=CCC(C)(C)O)CCC(C(=O)OC)=C1C(=CC=Cc2ccccc2)CC1=CC(C)C1CCCC(CC=CCCCCCC(C)(O)CC)CC1O,G1,reinvent,7.858368575572971,8.70437474250794,5.562871158123016,7.22661113739014,-6.7,-1.929165363311768,0.5621456503868103,-7.949189,-7.622567,-8.085465,0.16
CCC(=CC=CCC1C(=CC=C2CCCC3(C)C2CCC3C(CCCCCCC(=O)O)C(=O)O)CC1=C(C)C)OC,G1,reinvent,8.270247995853424,8.753499221801757,5.439178466796874,8.52007865905762,-9.6,-1.417020320892334,0.5721365213394165,-8.384916,-7.643138,-8.282916,0.3260869565217391
CCC(=CC=CCCC1CCC(O)CC1C)C1CCCC1C(C)CC(O)CC(O)CC(O)CC(O)CC(O)CC(O)CC(=O)C(O)C(C)C,G1,reinvent,7.277285754680635,8.541573572158821,5.361985981464386,8.43300724029541,-10.2,-1.7721481323242188,0.546726644039154,-8.42343,-7.721023,-7.981535,0.1414141414141414
CCC(=CC=CCCCC1CCCC1O)CC,G1,reinvent,5.998777627944946,8.425222778320304,4.704620718955995,7.22282028198242,-8.9,0.8324985504150391,0.5853819251060486,-6.884947,-7.295333,-8.410958,0.1351351351351351
CCC(=CCC(CC)CC1CC(CC=CC(C)(C)O)C(O)CC1O)CC(O)CC(=O)O,G1,reinvent,6.540015757083894,8.640223646163937,4.663646876811981,9.07996940612793,-10.2,-0.6345081329345703,0.5716148614883423,-7.694894,-7.526264,-9.916172,0.1428571428571428
CCC(=CCC(CCC(O)C1(C)CCC(O)C(C)(C)O1)C(C)(C)O)CC(C)CC,G1,reinvent,6.616991698741913,8.587069702148439,5.074366748332979,8.60204029083252,-9.0,-1.1709065437316897,0.5659459233283997,-8.430938,-8.004056,-9.049675,0.2117647058823529
CCC(=CCC12CCC(CC1=O)C(C)(C)O2)CC=CCCC1OCCCC1O,G1,reinvent,6.64919775724411,8.61140413284302,5.314435660839083,8.14751529693604,-10.3,-0.7554795742034912,0.5723134279251099,-8.093194,-7.988554,-9.112953,0.1489361702127659
CCC(=CCCC1(C)CCC(=CC#CCC#CCCCC=CCC(C)CCC=C(C)CCCC2CCC(O)(CCCO)C2)C(CC)C(O)C1)CC,G1,reinvent,7.962133228778839,8.792656707763683,6.13860207796097,5.44366645812988,-8.2,-1.395158767700195,0.5582382082939148,-8.176871,-7.208226,-8.892157,0.1596638655462184
CCC(=CCCCCCO)c1ccc(C(CC)(CC)c2ccccc2)cc1C,G1,reinvent,6.119549512863161,8.605558824539179,5.257031142711639,7.49854469299316,-9.6,-0.0741972923278808,0.5867023468017578,-7.721104,-7.411435,-9.015069,0.0941176470588235
CCC(=CCNC1CCCc2ccccc21)CCC1CC=CCC1O,G1,reinvent,6.791390478610992,8.57627153396606,4.880810499191285,8.43767833709717,-10.9,-0.2334394454956054,0.5759357810020447,-8.103881,-7.140655,-9.010771,0.1477272727272727
CCC(=CCO)C1CCc2c(O)ccc(=O)cc21,G1,reinvent,5.606181740760805,8.209942770004265,4.756350278854373,8.77577877044678,-7.7,0.4402210712432861,0.5929132103919983,-8.234698,-7.487616,-8.655151,0.125
CCC(=CCO)CC(O)CC1CC(=O)CC(O)CC1O,G1,reinvent,5.331050455570221,8.184049129486091,4.586656302213672,7.44697761535645,-8.3,-0.2173624038696289,0.5833547711372375,-7.907667,-6.907571,-8.506312,0.1518987341772152
CCC(=CCS)COC(=O)c1c(C)c(C)c(O)n1CC,G1,reinvent,5.742740094661713,8.493981313705442,4.7773813009262085,6.22027492523193,-6.9,-0.403468370437622,0.5958808064460754,-7.951039,-7.097334,-9.246783,0.0588235294117647
CCC(=CCn1ccnc1)CC,G1,reinvent,5.150828272104263,7.976198101043709,4.722240328788756,7.1983642578125,-6.1,1.4210878610610962,0.6029154062271118,-7.481279,-7.569354,-9.030608,0.0547945205479452
CCC(=CCn1cnc2c(C#CC(O)(CC)CC)nc(C)c(C(C)C)c21)CO,G1,reinvent,6.0352362990379325,9.148308706283572,6.448612689971924,5.40435314178467,-8.8,-0.1344525814056396,0.6001408696174622,-8.421024,-7.71634,-9.142436,0.1052631578947368
CCC(=Cc1ccc(C=CC(=O)C=C(C)C)c(C)c1)CC1CC1,G1,reinvent,6.8231043219566345,8.487276649475106,4.888668596744539,8.73362445831299,-10.4,1.2322818040847778,0.5922570824623108,-7.380659,-7.538814,-9.35442,0.1149425287356321
CCC(=Cc1ccc(OCC(=O)C(C)(C)C#N)cc1)C1CC1,G1,reinvent,6.417287290096283,8.46477580070495,5.270650267601015,8.45082759857178,-9.1,0.9213777780532836,0.5817970633506775,-7.51401,-7.897049,-8.14329,0.1325301204819277
CCC(=Cc1ccc(OCCCNCCC#CCO)c(C)c1)C1CCC2C(=CC=C3CC(O)CC(O)C3)CCCC12C,G1,reinvent,7.498188138008118,9.166224145889291,6.799812436103821,7.53513431549072,-12.3,-1.9230403900146484,0.576237142086029,-8.131405,-7.656296,-8.616439,0.3617021276595745
CCC(=Cc1ccc(OCCCc2ccccc2)c(C)c1)C(O)CCO,G1,reinvent,6.219455420970918,8.591741943359375,4.910970211029054,7.1807336807251,-10.4,0.1364073753356933,0.5873554348945618,-8.319958,-7.364979,-9.09568,0.1011235955056179
CCC(=Cc1ccccc1)c1ccc(OCC(=O)C(C)(C)C)c(C)c1,G1,reinvent,5.935844838619234,8.256377649307261,4.978255331516268,8.77780818939209,-8.8,0.7797598838806152,0.5823152661323547,-8.318913,-7.100408,-8.954409,0.0795454545454545
CCC(=N)CCNC(=O)c1cc(C(CC)(CC)c2ccc(C#CC#CC(O)(CC)CC)c(C)c2)cn1CC,G1,reinvent,6.473302066326143,8.8512559890747,6.82132011651993,7.08975601196289,-10.1,-0.2845649719238281,0.5679436326026917,-8.312331,-7.634045,-8.348772,0.0980392156862745
CCC(=NCC1CCCO1)C1=C(O)CCC12CCCO2,G1,reinvent,5.646771252155304,8.49706888198853,5.240068733692169,5.36697864532471,-7.0,1.0401506423950195,0.5927419662475586,-7.53761,-7.523217,-8.815392,0.1309523809523809
CCC(=NCCc1ccc(OCC(O)C(C)(C)C)c(C)c1)c1ccccc1,G1,reinvent,7.725784301757814,8.730874776840206,5.090875923633575,9.01727676391602,-9.1,0.6229355335235596,0.5823963284492493,-8.473814,-7.574665,-8.940032,0.0888888888888888
CCC(=NNC(=O)CCOC)c1ccccc1C,G1,reinvent,5.057122468948363,8.09244470596313,4.526962578296661,4.70032787322998,-7.9,0.7101821899414062,0.5946868062019348,-7.794215,-7.458304,-8.84215,0.0476190476190476
CCC(=NO)c1ccc(OCCCc2coc(-c3ccc(OCC(C)C)c(C)c3)n2)cc1,G1,reinvent,5.846770167350769,8.518196153640742,5.3070287704467765,6.25722122192383,-11.0,0.3299939632415771,0.5780450105667114,-8.628362,-7.468563,-9.235308,0.0686274509803921
CCC(=O)C(=Nc1ccc(Cl)cc1)C1=C(O)CCC1O,G1,reinvent,5.524605214595794,8.131002855300908,4.678978502750397,7.46127319335938,-8.5,1.020037293434143,0.5993715524673462,-7.752427,-7.908372,-9.471994,0.1125
CCC(=O)C(=O)c1ccc(C)c(C2(O)CCC(CC)C(=O)C2)n1,G1,reinvent,5.53335499763489,8.149482345581056,4.90476220846176,6.60420513153076,-9.4,0.4163417816162109,0.5973052978515625,-8.066824,-7.602691,-9.852713,0.1149425287356321
CCC(=O)C1(C)CCC2=CC=C3CC(CC)CCC3C2CC1,G1,reinvent,6.906243264675141,8.460705089569087,5.331432402133941,8.54522609710693,-9.6,1.099945068359375,0.5892977714538574,-7.555374,-7.824451,-9.384661,0.1518987341772152
CCC(=O)C1(c2ccccc2)CC1CC(=O)O,G1,reinvent,5.90743350982666,8.041315841674813,4.608505785465241,9.07903575897217,-6.8,1.4238337278366089,0.5980469584465027,-7.844509,-7.618315,-8.688552,0.0921052631578947
CCC(=O)C12CCCC(c3ccc(C(C)(C)C)cc3)C(CCCO1)C2,G1,reinvent,6.578633666038513,8.186896324157718,5.467532694339754,8.19341373443604,-11.0,0.8605697154998779,0.5924896597862244,-7.692181,-7.977828,-9.390248,0.1395348837209302
CCC(=O)C1=C(C)CCC=C(C)CC(O)C=C1O,G1,reinvent,5.718377590179445,8.242613554000858,4.667830705642698,7.83725929260254,-7.6,0.5129499435424805,0.5976595878601074,-7.590321,-7.484677,-9.032374,0.1282051282051282
CCC(=O)C1=C(C)CCC=C2CCCCC=C21,G1,reinvent,5.8570122122764605,8.177704954147337,4.722837507724763,6.25791835784912,-8.0,0.7905631065368652,0.59532630443573,-7.754382,-7.788939,-8.311365,0.1052631578947368
CCC(=O)C1=C(C)c2ccccc2C1(CC(C)C)c1ccccc1,G1,reinvent,5.674048721790314,8.779651165008554,4.75203949213028,7.40163040161133,-8.2,1.0389715433120728,0.5834267139434814,-7.409228,-7.896085,-9.28569,0.0975609756097561
CCC(=O)C1CCC(CC(=O)O)CC1O,G1,reinvent,5.374308645725251,8.015961551666255,4.493482232093811,7.07886791229248,-7.7,1.7156308889389038,0.5920531749725342,-7.438901,-6.81349,-9.162056,0.1126760563380281
CCC(=O)C1CCC2C(=CC=C3CC(O)CC(O)C3)CCC(O)C12C,G1,reinvent,6.591459512710573,8.705593061447141,5.306281924247742,9.20149612426758,-10.1,0.8431686162948608,0.5833327174186707,-8.079393,-7.982627,-9.807197,0.3823529411764705
CCC(=O)C=C1CCCc2ccccc21,G1,reinvent,5.693815886974335,7.948752355575576,4.794043838977814,6.33242988586426,-7.9,1.3481895923614502,0.6055437326431274,-6.998322,-7.210609,-8.655793,0.1081081081081081
CCC(=O)CC1(O)CCC2C(=CC=C3CCCCC3(C)C3CCC3)CCCC21CC=CC(=O)O,G1,reinvent,7.959725201129915,8.929880666732794,6.124108493328095,8.24861907958984,-9.3,-1.8857522010803225,0.5796923041343689,-8.586227,-7.768753,-8.903824,0.2197802197802197
CCC(=O)CC1=CC(CC)(CC2CCCO2)CC(O)CC1O,G1,reinvent,6.054201722145082,8.056763029098514,5.083447039127348,7.06627655029297,-7.9,-0.0744333267211914,0.5830747485160828,-8.23516,-7.757634,-9.385393,0.1395348837209302
CCC(=O)CC1CC(=O)c2cc(C)cc(OC(C)C)c2C1=O,G1,reinvent,5.90874058008194,8.447075510025028,4.996502041816712,6.91416645050049,-7.7,1.053737759590149,0.5938066244125366,-7.355849,-7.60562,-9.375508,0.1071428571428571
CCC(=O)CCC=C1CCC2C(=CC=C3CCC(O)CC3)CCCC=C2CCCO1,G1,reinvent,6.135172724723816,8.688542699813853,4.927782773971558,6.49194526672363,-10.6,-1.1502225399017334,0.5713227391242981,-7.85052,-7.640302,-8.888017,0.2
CCC(=O)CCC=C1c2ccccc2CCC1O,G1,reinvent,5.904718339443207,8.259952354431146,4.54418221116066,5.52134132385254,-8.7,0.994338870048523,0.5983521342277527,-7.444953,-7.684549,-9.204604,0.125
CCC(=O)N(c1ccccc1)C1(c2nc(C)cc(C)c2C)CC1CC(=O)NCc1ccccc1,G1,reinvent,6.334599494934084,8.509693145751958,4.8965195417404175,9.1872615814209,-9.3,-0.1389789581298828,0.5829784274101257,-8.515082,-7.675089,-9.015443,0.0693069306930693
CCC(=O)N(c1ccccc1)C1CC(C)(C)OO1,G1,reinvent,5.09434199333191,7.792979383468624,4.61855262517929,8.47964000701904,-6.8,1.6334751844406128,0.598904550075531,-7.806886,-6.976319,-9.207975,0.1012658227848101
CCC(=O)N(c1ccccc1)C1CCN(CCc2ccccc2)CC1,G1,reinvent,5.510136187076569,9.0568256855011,5.416187942028045,7.10319805145264,-10.3,0.8148665428161621,0.585509717464447,-8.427902,-7.838668,-8.657496,0.0963855421686747
CCC(=O)N(c1ccccc1C)C1CCN(C(=O)CCC(=O)NC(CC)CC)CC1,G1,reinvent,5.723753571510315,7.997407865524295,4.662087380886079,8.3966588973999,-9.6,0.0356459617614746,0.5834267139434814,-7.859954,-7.708332,-9.601515,0.0967741935483871
CCC(=O)N1CCC(CCC#CC(O)(c2ccccc2)C2CCC3(c4cccc(C#CCCO)c4)CC3O2)CC1,G1,reinvent,7.740705728530885,9.100554752349865,6.613603770732881,9.20988178253174,-10.9,-0.4995598793029785,0.5741462707519531,-8.368491,-7.925235,-8.805539,0.0973451327433628
CCC(=O)N1CCC(CCC(=O)C23CC4CC(CC(C4)C2)C3)CC1,G1,reinvent,5.6477105617523184,8.362245273590094,4.8902958631515485,6.97463512420654,-10.3,0.8557466268539429,0.5842928290367126,-7.786776,-8.156274,-9.3939,0.1168831168831168
CCC(=O)N1CCC(CCC(O)(c2ccccc2)C(F)(F)F)CC1,G1,reinvent,5.7382755875587454,8.597531795501716,5.6629562973976135,6.43260669708252,-10.8,1.2064679861068726,0.5823686122894287,-7.863191,-7.64911,-9.738628,0.1219512195121951
CCC(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cccnc2OC)CC1,G1,reinvent,5.525789320468902,8.12546434402467,5.659473776817321,7.76764392852783,-9.1,0.4799914360046386,0.5773782730102539,-8.841493,-7.974646,-9.29957,0.0927835051546391
CCC(=O)N1CCC(O)(C#Cc2cccc(CC3SCCCS3)c2)CC1,G1,reinvent,6.809363365173342,8.412802362442019,5.612425208091736,7.54963684082031,-9.8,0.3147552013397217,0.57541823387146,-8.441499,-8.057316,-9.628487,0.1075268817204301
CCC(=O)N1OC(CC)(CC)C1=O,G1,reinvent,4.644504010677339,8.014789819717407,4.3344551622867575,4.72006702423096,-5.7,0.8934469223022461,0.6005611419677734,-7.605659,-7.456893,-8.72226,0.0857142857142857
CCC(=O)N1c2ccc(C(CCC(O)C(C)(C)O)CC(=O)O)cc2CC1CC(O)(CC)CC(C)(C)CC,G1,reinvent,7.415877521038055,8.7202700138092,6.466552078723908,9.39045524597168,-10.4,0.0730471611022949,0.5747891068458557,-8.278289,-7.080821,-8.809621,0.1188118811881188
CCC(=O)N1c2ccc(C)cc2N(C#CCO)CC1C,G1,reinvent,5.407918274402618,8.451598739624014,5.063295423984529,6.5166130065918,-7.7,0.3592584133148193,0.5971731543540955,-7.845256,-7.076427,-9.073925,0.0930232558139534
CCC(=O)NCC(c1ccco1)N1CCN(c2ccc(OC)cc2)CC1,G1,reinvent,5.493357241153717,7.849407482147219,4.555887162685394,8.1279296875,-9.3,0.8592290878295898,0.5879279375076294,-9.260482,-7.650314,-9.94707,0.0638297872340425
CCC(=O)NCCC1CCC(CCC#[SH])(c2ccccc2)CC1,G1,reinvent,6.10596126317978,9.06418924331666,5.367655456066133,6.82032585144043,-9.6,0.3904004096984863,0.5825528502464294,-7.719831,-7.810771,-9.5545,0.1149425287356321
CCC(=O)Nc1ccc(C(=O)C=C(O)C=CO)c(C)c1,G1,reinvent,5.232745766639711,8.431497716903682,4.729892015457152,7.38743495941162,-8.6,0.9340146780014038,0.5929571986198425,-7.652239,-7.493339,-8.90876,0.0588235294117647
CCC(=O)Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],G1,reinvent,5.013525128364566,7.977227640151973,4.519629955291748,6.19743824005127,-7.6,0.9215481281280518,0.5951372385025024,-7.529616,-6.665729,-9.438407,0.0769230769230769
CCC(=O)Nc1cccc(C)c1C(CC)CC(O)(CC)c1ccccc1,G1,reinvent,5.549641132354738,8.474055767059328,4.762479782104492,9.20300769805908,-8.3,1.1066044569015503,0.5782901644706726,-7.97848,-7.36231,-9.09118,0.0786516853932584
CCC(=O)Nc1cccc(N2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)c1,G1,reinvent,5.705143570899963,9.272336912155154,5.25362467765808,9.02288341522217,-10.6,0.9092552661895752,0.5764771699905396,-7.792876,-7.546445,-9.150741,0.1022727272727272
CCC(=O)OC1CCC(O)C2(C)CCC(O)CC1O2,G1,reinvent,5.4986106753349295,7.921137809753402,4.677575647830963,8.85816287994385,-6.9,0.7116169929504395,0.5816103219985962,-7.752688,-6.851591,-8.866128,0.1688311688311688
CCC(=O)OC1CCC=CC(O)CC1O,G1,reinvent,5.393361628055574,8.0773591041565,4.684779882431031,6.85982131958008,-7.3,0.2746679782867431,0.5866600871086121,-7.446587,-7.546233,-8.612249,0.1052631578947368
CCC(=O)OCC(CC)(CC)C1CCC2C(=CC=C3CC(O)CC(O)C3)CCCC21C,G1,reinvent,7.428000628948212,8.879518938064582,5.79892933368683,8.90486145019531,-10.0,-0.4697551727294922,0.5762462615966797,-8.307971,-7.727165,-9.454986,0.4857142857142857
CCC(=O)OCC(CC1(C)C2CCC3CC(C)(O2)C(=O)CC31)C1(C)CCC(=O)C(=O)O1,G1,reinvent,5.765168964862824,8.496993350982661,5.084113895893099,8.03030300140381,-8.7,-0.7386491298675537,0.5815252065658569,-8.508794,-7.965406,-9.403889,0.1354166666666666
CCC(=O)OCC1CC(n2cc(C)c(=O)[nH]c2=O)OC1CO,G1,reinvent,5.569388508796693,7.879926395416271,4.715794086456299,8.19564628601074,-8.9,-0.2988309860229492,0.5889410376548767,-8.114192,-7.591247,-9.774058,0.0760869565217391
CCC(=O)c1c(CC=C(C)C)ccc(OCCCO)c1C(O)c1cccnc1,G1,reinvent,5.915541708469391,8.297592353820804,4.989160597324371,7.48327922821045,-8.6,0.562720775604248,0.5884228944778442,-8.447018,-7.967306,-8.768513,0.0927835051546391
