source,smiles,meta_score,pval,pval_weighted,pval_unweighted,qval,selected,pu_label
G1,C=C1C(O)CC(=CC=C2CCCC3(C)CCC2CC(O)CC3(C)O)CC1O,0.5791283940909574,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,CC(C)(C)CC(c1ccc(O)cc1)C(CC1CCC(O)(CC(=O)O)CC1(C)c1ccc(C#CCC(O)(CCC#N)C(=O)O)cc1)c1ccccc1O,0.579119014491278,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-2
G1,C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(CCCCCCO)CC(O)CCC(C)=CCCCCC)CC1O,0.5791015427343069,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-2
G1,C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CC2CC(O)CC(=O)C2CCCCCC(=O)O)CC1O,0.579096295526601,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(CCCC)CCCCCCC(C)(C)O)CC(O)C(O)C(O)C1O,0.5790941307883568,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCC(O)CC(O)CC(=O)O)CC(O)CC1O,0.5790716347748406,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=CCCCC(CC(O)CCCCC(C)(C)CCCO)C(C)C1CCCC12CCCC2=CC=C1CC(O)CC(O)C1=C,0.5790529486571901,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-2
G1,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCC(C)(O)C(C)(C)O)CCc2cc(O)c(O)cc21,0.5790208830609183,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,CCn1c(-c2ccc(C#CC(O)(CC)CO)cc2)nc2c(N)ncc(C#CCO)c21,0.5790168245087777,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC2=CC(=O)CC(O)C2)CCCC1O,0.5789919179090494,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(O)(CCCCC=CC=CCCC2CCC(C)CC2)C(CC)CCCCC)C(O)C1O,0.5789850388050413,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-2
G1,C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CC2OC(=O)C(=C)C2CCCCO)CC1O,0.5789820193385714,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CC(C)CC(C)C)CC1O,0.5789610659083465,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CCC(O)C(C)C)CC1O,0.5789566921456091,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,CCn1cc(C(CC)(CC)c2ccc(C#CC(O)CC(O)(CC)CC)c(C)c2)cc1C(=O)N=C(N)N,0.5789557717014409,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,CCn1cc(C(CC)(CC)c2ccc(C#CC(O)(CC)CC)c(C)c2)cc1C(=O)NCC=C(c1ccccc1)c1ccc(CCC(=O)O)cc1,0.5789472639717596,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1CC(=CC=C2CCCC3(C)C2CCC3C(C)CCCCC(O)CC(O)CC(=O)[O-])CC1O,0.5789009962229305,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CCC(O)CCCCC)CC1O,0.5788759887592438,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(=CC=C2CCCC3C(CCC2(C)C)CC3C(C)CCCC(C)(C)O)CC(O)CC1O,0.5788754466121209,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC2CC(C)(O)CC2O)CCC1O,0.5788560293692007,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCC(C)(O)CC2CC(O)CC(=O)N2CCCC(O)CC(C)(C)O)CC(O)CC1O,0.5788482419138304,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)COCC(O)C(O)C(C)C)CC(O)C(O)C1O,0.5788164473574773,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CC2CCCC2)CC1O,0.5788141734701949,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCC(C)(C)O)CCCC1O,0.5787935314536218,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(=CC=C2CCCC3(C)C2CCC3C(CCCCC)CCC(O)(CC)CC(C)(C)O)CC(O)C(=CCCCCCCC(C)CCCCCCCCC(O)(CC)CC)C1O,0.5787916537064108,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-2
G1,C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CCC(O)C2CC2C(C)C)CC1O,0.5787450514190373,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC2OC(=O)C(=C)C2CCCC)CC(O)C(=CC=CCO)C1O,0.5787202382766865,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CC2CCC(O)CC2)CC1O,0.5787019524414085,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)(C)CC(O)C(C)C)CC(O)CC1O,0.5786970654158331,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC(C)C)CC(O)C(O)C1O,0.5786720958884799,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1OC(=CC=C2CCCC3(C)C2CCC3C(C)C#CC(C)(C)O)CC1O,0.578670693575575,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC2CC(=O)CC2C)CC(O)CC1O,0.5786603235694533,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC2CC(O)CC(O)C2)CCCC(O)CC1O,0.5786548381182859,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
newRef_137,CC(CCC(=O)O)C1CCC2C3CCC4CC(=O)CCC4(C)C3CCC12C,0.5786404094252766,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,1
G1,C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CC(O)C(C)CCCCCCCCC)CC1O,0.5786322961472437,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)C(CCCCCCNCCCCN)CC(O)(CC)CC)CC1O,0.5786041698441431,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-2
G1,C=C1C(O)C(=CC=C2CCCC3(C)C2CCC3C(C)CCC2CC(O)CC(=O)O2)CC(O)C1O,0.5786031617154862,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,CCCC(C)C(CC)(CC)C1CC(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)(C)O)CC(O)C1,0.5785898050065766,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,CCn1c(C(=O)NCCNC(C)(C)C)ccc1C(CC)(CC)c1ccc(C#CC(O)(CC)CC)c(C)c1,0.5785837885740164,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(=CC=C2CCCC23CCC(C)(C)CC3CCC(CCCCO)C(O)CCCCCCCCC)CCC(O)C1O,0.578579142290221,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-2
G1,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(=O)CCCO)CC(O)CC1O,0.5785742913355055,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CO)C(O)CC(=CCC=C2CC(O)CC(O)C2)C1C,0.5785574873456661,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C#CCNC(=O)c1ccc(C(CC)(CC)c2ccc(OCCCO)c(C)c2)n1CC1CC1,0.5785283291469979,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(O)C(F)(F)F)CC1O,0.578504783616602,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CC2CCCC(=CC=C3CC(O)C(C)CC3O)C2)CC1O,0.5785016982430805,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCC2OC(=O)C(=CC=C3CC(O)CC(O)C3)C2=O)CC(O)C(O)C1O,0.5784960253129594,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(O)CC(=CC=C2CCCC3OC(CCC(C)(C)C)CC(O)CC23CCCC)CC1O,0.5784892971339827,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC(C)(C)C)CC(O)CC1O,0.5784734792785664,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCC=CCCC(C)=CCCO)CC1O,0.5784479789083968,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C2=CC=C3CCCC(C)(OC1CC(O)C2)C(CCC(C)(C)O)CC3O,0.5784095660670762,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(CCO)CCCCCCCC(C)(C)O)CC1O,0.5784066219873288,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC2CC(O)C(O)CC2O)CC(O)C(O)C1O,0.5783468180567454,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)(C)CO)CC1O,0.5782712661079935,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,CC(CCCCCCNCc1cccc(O)c1)C1CCC2C(=CC=C3CC(O)CC(O)C3)CCCC21C,0.5782672015518922,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)(CC)CC(C)C2CC(C)C(=CC=C3CCCC4(C)C(O)CCC34)CC2CC)CC1O,0.5782658412517063,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)(O)CC(=O)O)CC(O)CC1O,0.5782639144585415,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C2=CC=C3CCCC4(C)C3CCC4C(C)CCCCC(O)(C(C)C)CC(O)CC(CCO)C1CC(O)C2,0.5782228508081365,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCC(C)(C)C)CC(O)C(CCCO)C1O,0.5782190818816775,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)C=CC(C)(C)O)C(O)C1O,0.5782021881635202,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(O)CC(=CC=C2CCCC3(C)C(CCCCC(C)(C)O)CCCC23)CC1O,0.5781885851181542,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CCCC)CC1O,0.5781872983813415,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(=CC=C2CCCC3(C)C2CCC3C(=CCCCCCCCC)CC2C=C(CCC#CCN)CCC2)CC(O)CC1O,0.578173780535043,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,Cn1c(C(=O)NCCN2CCOCC2)ccc1C(CC1CC1)(CC(F)(F)F)c1ccc(OCCCF)c(C(F)(F)F)c1,0.5781504355181729,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCCC(C)(C)O)CCC1O,0.5781468958975864,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC2CCC(CC(=O)O)C2(C)C)CC(O)CC1O,0.5781403742275091,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CC(O)C2(C)CO2)CC(O)CC1O,0.5781085248425245,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(=C2CCCC3(C)C2CCC3C(C)C(CC)CCCC)CC(O)CC1O,0.578103479566255,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)(O)CC2CCCCC2)CCCC1O,0.5780660284444412,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(O)CC(=CC=C(C)C2CCCC2(C)C2CCC3C(CCCc4cc(C(C)C)no4)CCC32C)CC1O,0.5780571632317794,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(C)=CC(=O)CC1=CC=C1CCCC2(C)C1CCC2C(C)CCCCC(O)CC(CCO)CC(O)CC(=O)O,0.5780426164035598,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CCC(C)(O)CCCCCC(=O)O)C(O)C1O,0.5780319160137489,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC2OC(=O)C(=C)C2CC(C)C)CC1O,0.5780243237940161,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(C)CC(O)C2C(O)CCC2(C)C)CC(O)CC1O,0.5780219736277703,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)(C)O)CC(O)CC1C(C)C,0.5779929169811076,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,CCn1cc(C(=O)c2cn(CC(=O)N3CCC(O)(CCF)CC3)c3ccc(C#CC(C)(C)O)cc23)cc1C(N)=O,0.5779715126687504,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)C(=CCCCO)CCCCO)C1CCC(C)C(O)C(C)(C)O,0.577969877047256,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(=CC=C2CCCC3(C)C2CCC(C)(C)C3CCCCC)C(CCC)CC1O,0.5779570768580655,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(O)C2CC2)CC(O)CC1CC(C)(C)O,0.5779519339205145,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC2CCCCC2(C)CO)CC(O)CC1O,0.5779501350374677,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C#CC1CCC2C(=CC=C3CC(O)C(CC(=O)O)(CC(O)CCC(=O)O)C(O)C3=C)CCCC12C,0.5779309710064892,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,CC1CC(=CC2CCC3(C)C(C(C)CCC=C4CC(=O)C(=CCC(C)(C)O)C4)CCC23)CC(O)C(=CC=O)C1=O,0.5778805976706853,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(=CC=C2CCCC3(C)C2CCC3C(CC)CCCC(C)(C)O)CC(O)CC1C(C)CC(C)(C)C,0.5778603053393321,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(CCCC(C)(C)O)CCC(C)(C)O)CC1O,0.577851420605141,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CC2OCCC2(C)COCCO)CC1O,0.5778321551914744,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,CCn1c(C(=O)NCCC(O)(CC)CC)ccc1C(CC)(CC)c1ccc(C#CC(O)(CC)CC)c(C)c1,0.5778205144496972,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC2OC(=O)C(=C)C2CCCC)CC(O)C(CC(O)C(C)(C)O)=CCCOC(=O)C(Cc2ccc(OCCCO)cc2)CC(=O)CCC(=O)C(CC)CC(O)CC(O)CC(C)C1O,0.5778164086922958,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-2
G1,CCCCCC(c1ccc(OCC(C)(C)O)c(C)c1)c1nc(C)c(C(=O)C=C(O)C(=O)O)c(=O)n1CC,0.5777759914902749,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(C)O)CC(O)C1O,0.577775537380023,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CC2CC(C)(O)C(=O)N2Cc2ccccc2)CC(O)CC1O,0.5777738437547497,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C(O)CCC(C)C1CCC2C(=CC=C3CC(O)C(=C)C(O)C3)CCCC21C,0.5777711262041163,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(CCCCCCO)C(O)C(C)CCCCCCCCCCCC(C)(C)O)CC1O,0.577747587150248,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-2
G1,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCC(C)(C)O)CC(C)(O)CC1O,0.5777464014641526,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,CCC(O)CCNC(=O)c1ccc(C(CC)(CC)c2ccc(OCCC(C)(C)O)c(C)c2)n1CC,0.5777272486260664,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CC2CCCC23CC3)CC1O,0.5777149958075498,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
newRef_137,C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)C(C)CCC(C)(C)O)CC1O,0.5777102340650135,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,1
G1,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(CCO)CCC(C)(C)O)CC1O,0.5777064280168905,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CC2CCC(O)C(O)CC2O)CC1O,0.5776917359569195,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(O)CC(=CC=C2CCCC3(C)C2CCCC3C(C)CC2CCC(C)(C)OC2=O)CC1O,0.5776634237896849,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(=CC=C2CCCC3(C)C2CCCCC3C(C)C(CCCO)C2CC3CC(CC(=O)C=C(C)C)CCC32C)CC(O)CC1O,0.5776596631285679,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(=CC=C2CCCC3(C)C2CC3C(C)(C)COC(=O)CCC)CC(O)CC1O,0.5776152021384953,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,CCC(O)(CC)COc1ccc(CC2CC(CC(=O)c3ccc(OCC(O)C(C)(C)C)c(C)c3)CN2C(CC(C)(C)C)C(=O)O)cc1,0.5775920158318841,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-2
G1,CC(C)c1oc(-c2ccc(F)cc2)c(-c2ccc(Cl)cc2)c1CCC(O)CC(O)CC(=O)[O-],0.5775108185494946,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(=CC=C2CCCC3(CC2)CCC3=Cc2ccc(CCO)c(CO)c2)CC(O)CC1O,0.5775075137253971,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)(C)O)C2CCC(O)C2(C)CC1O,0.5775035857877864,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CC2CC(O)CC(=O)C2CCCO)CC1O,0.5774918786866898,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCCCC(=O)O)CC(O)CC1O,0.5774860716469629,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G2,C=C1C(O)CC2C(=CC=C3CC(O)CC(O)C3)CCCC12C,0.5774537156041673,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(=O)OC(COC(C)C2CCC3C(=CC=C4CC(O)C(C(C)(C)CCCC(C)(C)O)OC4=O)CCCC32C)C1CC,0.5774467171809619,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(O)CC(=CC=C(C)CCC=C2CCCC3(C)C2CCC3C(C)CCCCCC(C)(C)O)CC1O,0.5774408792076174,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(=CC=C2CCCC2C(CCCC)CCCC(O)(CC)CC)CC(O)CC1O,0.5774380555266168,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(O)CC(=CC=C2CCCC3(C)C(c4ccoc4)CC4C=C(C)CC4(O)CCC23C)CC(O)C(C)(O)C1O,0.5774356728484303,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(=CC=C2CCCC3C(CC)CC2CCCC3(C)O)CC(O)C(O)C1O,0.5774314258391247,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)C(=O)C=CCCCCCCCC)CC(O)CC1O,0.5774261440877555,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(=O)OC(CC(C)C2CCC3C(=CC=C4CC(O)C(CC)(CC)C4)CCCC32C)C1CC,0.577418447082503,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,CCn1cc(-c2ccc(CC(C#N)NC(=O)C3NC4CCC3CC4)c(F)c2)cn1,0.5774105508727437,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,CCCOc1ccc(C(=O)c2cc(C(CC)(CCC)c3ccc(OCC(O)C(C)(C)C)c(C)c3)n(CCC)c2C(=O)O)cc1,0.5774068591838355,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-2
G1,C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CCCCC(O)C(O)CCCCCC)CC1O,0.5773498721341864,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(C)(C)O)CC(O)CC1C,0.5773465114280627,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CC2CCCC2CC(C)(O)C(F)(F)F)CC1O,0.5773388952453179,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CC2CCCCC2)CC(O)CC1O,0.5773274512102895,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,CCC(CC)(c1ccc(OCC(O)C(C)(C)C)c(C)c1)c1ccc(Oc2ccc(CC(C#N)NC(=O)C3NC4CCC3C4)c(F)c2)cc1C,0.577316290360219,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CC(C)CC(C)(C)C(C)(C)O)CC1O,0.5772908915079235,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)C(CCCC)CCC(=O)O)CC1O,0.5772832860090822,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,CCN(CC)CCCNC(=O)C(CCCCN)NC(=O)C(CCCNC(=N)N)NC(=O)C(C)(CC)CC(O)C(CC1CCCCC1)NC(=O)C(CCCNC(=N)N)NC(=O)C(C)NC,0.5772753769697063,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-2
G1,C=C1C(O)CC(=CC=C2CCCC3(C)C2CCC3C(C)CCCC(O)CC(=O)O)CC1O,0.577272514905284,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,CCC(C)(OCCC1CCC(NCC(O)CO)CC1)C1CCC2C(=CC=C3CC(O)CC(O)C3)CCCC21C,0.5772657310667237,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCCCC(C)(C)O)CCC2CC(O)CCC2(C)C1O,0.5772501921017432,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,CCn1c(CCCCC(=O)NO)nnc1C(CC)(CC)c1ccc(OCC(O)C(C)(C)C)c(C)c1,0.5772438240752795,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,CC(CCC(=O)O)C1CCC2C3CCC4CC(=O)CCC4(C)C3CCC12C,0.5772424690897646,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCCCCCCCCCC(=O)O)CC(O)CC1O,0.5772367639486069,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
G1,C=C1C(=CC=C2CCCC3(C)C2CCC3C(C)CCC(=O)O)CC(O)CC1O,0.5772192927479441,0.0003703703703703,0.0577030461507886,0.0003703703703703,,False,-1
